"","main","kicker","section_name","pub_date"
"15784","RJR Nabisco Selling International Assets",NA,"Business","1999-03-03"
"15794","BUSINESS DIGEST",NA,"Business","1999-03-03"
"15803","Hewlett Plans To Split in 2 In Revamping",NA,"Technology; Health; Business","1999-03-03"
"15806","Major Auto Makers Report Record Sales",NA,"Business","1999-03-03"
"15834","Jones Apparel's Stock Falls 12% Over Nine West Deal",NA,"Business","1999-03-04"
"15844","THE MARKETS: COMMODITIES",NA,"Business","1999-03-04"
"15851","No. 2 Official Out at Mattel In Shake-Up",NA,"Business","1999-03-04"
"15877","Gay Publications Gain Ad Spending","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-04"
"15884","Frierson Mee Gets Coty Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-04"
"15888","THE MARKETS: CURRENCIES",NA,"Business","1999-03-04"
"15901","Telephones Pass Year 2000 Test",NA,"Technology; Business","1999-03-04"
"15909","THE MARKETS: Market Place; Goldman, With New Card, Plans a Summer Dance",NA,"Business","1999-03-04"
"15917","COMPANY BRIEFS",NA,"Business","1999-03-04"
"15938","Executive Leaving Ammirati Puris","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-04"
"15952","Key Rates","THE MARKETS","Business","1999-03-04"
"15969","About the Tables",NA,"Corrections; Editors' Notes; Business","1999-03-04"
"15971","Report Says Buyers Can Choose Clean Cars or Clean Factories",NA,"Business","1999-03-04"
"15977","BUSINESS DIGEST",NA,"Business","1999-03-04"
"15994","Bristol-Myers Shifts Two Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-04"
"16013","A magazine for investors reaches out to Madison Ave. and the public with its first big campaign.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-04"
"16028","Economic Scene; Banking legislation puts fiscal heavyweights in rival corners.",NA,"Business","1999-03-04"
"16035","Disney and Hong Kong Confirm Talks on a Theme Park","INTERNATIONAL BUSINESS","Business","1999-03-04"
"16038","New Program Is Introduced To Ease Use of Linux System",NA,"Technology; Business","1999-03-04"
"16041","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-04"
"16049","G.M. Joins Rivals in Posting Robust Sales for February",NA,"Business","1999-03-04"
"16052","Siemens Plans U.S. Venture In Data Market","INTERNATIONAL BUSINESS","Technology; Business","1999-03-04"
"16062","R. J. Reynolds Will Place A Disclaimer on Winston","THE MEDIA BUSINESS","Business","1999-03-04"
"16063","An Icon Falls On Hard Times; In India, the Ambassador Car Fights to Survive Competition",NA,"Business","1999-03-04"
"16080","THE MARKETS: COMMODITIES",NA,"Business","1999-03-05"
"16096","On Breaking Up Microsoft Into 'Baby Bills'",NA,"Technology; Business","1999-03-05"
"16102","El Al at a Turning Point; A Mirror of Israel's Divisions Prepares to Go 49% Public",NA,"Business","1999-03-05"
"16112","Big Board Switches To BBDO New York","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-05"
"16121","Turkish Government, 1,700; a U.S. Investor, 1","INTERNATIONAL BUSINESS","Business","1999-03-05"
"16122","COMPANY BRIEFS",NA,"Business","1999-03-05"
"16133","I.B.M. Deal With Dell Put At $16 Billion",NA,"Technology; Business","1999-03-05"
"16137","Tequila Maker Narrows Review","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-05"
"16167","A campaign for Miller Lite goes back to basics and beyond the appeal to younger consumers.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-05"
"16195","Microsoft to Sell Business Internet Software",NA,"Technology; Business","1999-03-05"
"16202","Telecom Holders Grumble Over Olivetti Bid","INTERNATIONAL BUSINESS","Technology; Business","1999-03-05"
"16203","BUSINESS DIGEST",NA,"Business","1999-03-05"
"16205","Bewildered Europeans Deplore 100% U.S. Tariff",NA,"Business","1999-03-05"
"16214","Computer Issues Rejuvenated, With Dow Up 191.52","THE MARKETS: STOCKS","Business","1999-03-05"
"16229","THE MARKETS: CURRENCIES",NA,"Business","1999-03-05"
"16230","THE MARKETS: Market Place; Merrill Enters Trading World Of the Internet",NA,"Technology; Business","1999-03-05"
"16231","Congress Acts To Alter Rules On Banking",NA,"Business","1999-03-05"
"16241","Evan Thomas 2d Dies at 78; Published Many Best Sellers",NA,"Business; Obituaries","1999-03-05"
"16254","Brazil Increases a Key Interest Rate to 45%","INTERNATIONAL BUSINESS","Business","1999-03-05"
"16278","Treasury Prices Move Little As Investors Await Jobs Data","THE MARKETS: BONDS","Business","1999-03-05"
"16298","Key Rates","THE MARKETS","Business","1999-03-05"
"16334","Counterfeiters Competing For Golf Equipment Market","INTERNATIONAL BUSINESS","Business","1999-03-06"
"16341","The Nuclear Power Elite; A Small Circle of Companies Seeks Control of Reactors",NA,"Business","1999-03-06"
"16361","THE MARKETS: COMMODITIES",NA,"Business","1999-03-06"
"16376","Drop in '98 Profits Leads to Pay Cuts for Merrill's Top Executives",NA,"Business","1999-03-06"
"16380","THE MARKETS: CURRENCIES",NA,"Business","1999-03-06"
"16382","The Suharto Legacy Lives On in Indonesia","INTERNATIONAL BUSINESS","Business","1999-03-06"
"16397","COMPANY BRIEFS",NA,"Business","1999-03-06"
"16409","ECONOMIC GROWTH STILL AT FAST PACE AS HIRING SURGES",NA,"Front Page; Business","1999-03-06"
"16416","Key Rates","THE MARKETS","Business","1999-03-06"
"16430","Japan Lowers Rates Again, And for Banks It's a Big Zero","INTERNATIONAL BUSINESS","Business","1999-03-06"
"16437","Markets Rally Sharply as Economic Fears Fade","THE MARKETS: STOCKS","Business","1999-03-06"
"16453","BUSINESS DIGEST",NA,"Business","1999-03-06"
"16460","Microsoft Will Alter Its Software In Response to Privacy Concerns",NA,"Technology; Business","1999-03-07"
"16464","Bridging Goldman's Gender Gap","PRIVATE SECTOR","Business","1999-03-07"
"16475","Laughter on the 23d Floor, Or Anywhere Else","PERSONAL BUSINESS","Business","1999-03-07"
"16495","A Fund Group, Alone at Last","INVESTING: FUNDS WATCH","Business","1999-03-07"
"16512","Preserving Medicare's Roots","SENIORITY","Health; Business","1999-03-07"
"16515","After Climbing So Many Mountains, a Ski Resort Giant Stumbles","BUSINESS","Business","1999-03-07"
"16528","When Your Rival Is Also The Referee","MARKET WATCH","Business","1999-03-07"
"16548","Those Vanishing References",NA,"Business; Opinion","1999-03-07"
"16568","Stocks Roar In Like a March Lion","DATABANK: MARCH 1-5","Business","1999-03-07"
"16593","Beyond The Bounce In Bond Yields","MARKET INSIGHT","Business","1999-03-07"
"16596","Nathaniel Samuels, 90, an Expert on the International Economy",NA,"Business; Obituaries","1999-03-07"
"16624","Untangling Gridlock On the Union Pacific","BUSINESS","Business","1999-03-07"
"16625","Students Analyze Stocks, and the Professionals Learn to Listen","INVESTING","Education; Business","1999-03-07"
"16628","Caught With Their Pants On","THE CULTURE OF MONEY","Business","1999-03-07"
"16636","On-Line Stock Advice From the Junior Set","PRIVATE SECTOR","Technology; Business","1999-03-07"
"16723","Short-Term Frustration, Long-Term Success","STRATEGIES","Business","1999-03-07"
"16744","Who Would Wager on a Hobbled Pony?","INVESTING","Business","1999-03-07"
"16746","IN MY . . . SATCHEL: JACQUES BLONDEAU",NA,"Business","1999-03-07"
"16776","Seeing a Forest to Save the Trees","PRIVATE SECTOR","Technology; Business","1999-03-07"
"16787","H-P 12C, the Calculator That Lives Forever","PERSONAL BUSINESS: DIARY","Business","1999-03-07"
"16802","Fight of the (Next) Century; Converging Technologies Put Sony and Microsoft on a Collision Course",NA,"Technology; Business","1999-03-07"
"16834","Minding Your Mentors","WORKING","Business","1999-03-07"
"16846","Winging It, With Internet Fares",NA,"Technology; Business","1999-03-07"
"16850","Growth Wins Overseas, Too","INVESTING: FUNDS WATCH","Business","1999-03-07"
"16876","For Young Entrepreneurs, A Step Past the Classroom","PERSONAL BUSINESS","Business","1999-03-07"
"16891","Some Advice for Mr. Gates: Have Your Day in Court","ECONOMIC VIEW","Technology; Business","1999-03-07"
"16920","Promoted, But Hardly To Cloud 9","ON THE JOB","Business","1999-03-07"
"16921","Stock Markets, Facing Threats, Pursue Changes",NA,"Technology; Business","1999-03-07"
"16928","Those Vanishing References",NA,"Business; Opinion","1999-03-07"
"16944","2 Lewinsky Interviews, 2 Marketing Approaches","BUSINESS: DIARY","Business","1999-03-07"
"16982","A Lone Star Lament","PRIVATE SECTOR","Business","1999-03-07"
"16987","CABLE RATES RISING AS INDUSTRY NEARS END OF REGULATION",NA,"Technology; Front Page; Business","1999-03-08"
"16995","Dividend Meetings",NA,"Business","1999-03-08"
"16996","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-08"
"16999","Equity and Debt Offerings",NA,"Business","1999-03-08"
"17010","New York Life To Review Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-08"
"17011","Economic Calendar",NA,"Business","1999-03-08"
"17015","Microchips In Microcosm; Failed Partnership Is a Lens For Viewing U.S.-Intel Suit",NA,"Technology; Business","1999-03-08"
"17018","As television news enters the post-Lewinsky era, Fox pushes a 'powerful prime time' campaign.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-08"
"17026","Media Talk; After the Interview: The Good and the Tawdry",NA,"Business","1999-03-08"
"17035","AT&T's Embrace of New Technology Signals Next Era",NA,"Technology; Business","1999-03-08"
"17044","Compressed Data; Pixel Aims to Exploit Fringes of the Desktop",NA,"Technology; Business","1999-03-08"
"17059","Trolling for Scuttlebutt on the Internet","TECHNOLOGY","Technology; Business","1999-03-08"
"17060","Media Talk; Poz Magazine Apologizes for Mailing",NA,"Business","1999-03-08"
"17063","Allied Waste Seen in Deal To Acquire Browning-Ferris",NA,"Business","1999-03-08"
"17074","Internet Concern Plans System for Small On-Line Transactions",NA,"Technology; Business","1999-03-08"
"17083","Outdated Maps at Heart of Satellite TV Dispute","MEDIA","Business","1999-03-08"
"17087","Treasury to Hold Weekly Auction of Bills",NA,"Business","1999-03-08"
"17089","Patents; A spiral solution for the Patent Office's wondrous excess -- long, snaking and adaptable to libraries.",NA,"Technology; Business","1999-03-08"
"17090","Compressed Data; Software Turns Computers Into Desktop Lie Detectors",NA,"Technology; Business","1999-03-08"
"17093","Compressed Data; New Device for Playing Music From the Internet",NA,"Technology; Business","1999-03-08"
"17101","Executive Nominated for Times Co. Board",NA,"Business","1999-03-08"
"17104","Survey Shows Viewers Want Interactive HDTV Options",NA,"Business","1999-03-08"
"17115","P&G Consolidates All Clearasil Work","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-08"
"17123","BUSINESS DIGEST",NA,"Business","1999-03-08"
"17127","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-08"
"17139","Media Talk; Gannett Withdraws Ads From Journalism Review",NA,"Business","1999-03-08"
"17142","Criteria Are Set for Applicants To Join Internet Name Registry",NA,"Technology; Business","1999-03-08"
"17143","Media Talk; Rush Limbaugh Brings His Show to the Internet",NA,"Technology; Business","1999-03-08"
"17146","Consumers Still Seem Resistant to Some New High-End Electronics",NA,"Business","1999-03-08"
"17156","What Hath Drudge Wrought?","MEDIA","Technology; Business","1999-03-08"
"17161","TECHNOLOGY: E-Commerce Report; Internet retailers are attracting lots of window shoppers. Now the push is on to turn those shoppers into buyers.",NA,"Technology; Business","1999-03-08"
"17166","New I.M.F. Aid Pact Further Limits Brazil",NA,"Business","1999-03-09"
"17169","Sony to Cut 17,000 Jobs And Reorganize 3 Units","INTERNATIONAL BUSINESS","Technology; Business","1999-03-09"
"17173","COMPANY BRIEFS",NA,"Business","1999-03-09"
"17185","Big Chip Maker Warns on Jobs And Earnings",NA,"Technology; Business","1999-03-09"
"17199","Shares End the Day Mixed As Dow Takes a Breather","THE MARKETS: STOCKS","Business","1999-03-09"
"17211","THE MARKETS: Market Place; A trash hauler is buying a much bigger rival, a type of deal that makes Wall Street a bit nervous.",NA,"Business","1999-03-09"
"17216","Aerospace Gets Japan's Message; Without Military Largess, Industry Takes the Lean Path",NA,"Business","1999-03-09"
"17227","Conceding Guidelines and Winning a Bit of Protection",NA,"Technology; Business","1999-03-09"
"17229","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-09"
"17241","Lexmark Divides And Chooses","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-09"
"17249","Handsome Pay for the Co-Chairmen of Citigroup",NA,"Business","1999-03-09"
"17253","Newspaper Ads Up 6.3% for the Year","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-09"
"17259","Lycos Board Member Quits to Protest Deal",NA,"Technology; Business","1999-03-09"
"17261","THE MARKETS: CURRENCIES",NA,"Business","1999-03-09"
"17281","CIT to Acquire Newcourt in Stock Swap",NA,"Business","1999-03-09"
"17282","INTEL AND THE U.S. IN TENTATIVE DEAL IN ANTITRUST CASE",NA,"Technology; Front Page; Business","1999-03-09"
"17292","Fortis to Buy U.S. Company For $2.6 Billion Plus Debt","INTERNATIONAL BUSINESS","Business","1999-03-09"
"17299","Southern Shipyard to Build 2 Large Passenger Vessels",NA,"Business","1999-03-09"
"17304","U.S. Says Europeans Withhold Banana-Trade Data","INTERNATIONAL BUSINESS","Business","1999-03-09"
"17315","Siemens Buys 2 Companies To Enter Data Networking","INTERNATIONAL BUSINESS","Technology; Business","1999-03-09"
"17318","THE MARKETS: COMMODITIES",NA,"Business","1999-03-09"
"17335","Linux Supplier to Get Equity Investment",NA,"Technology; Business","1999-03-09"
"17342","A shift in power for J. Walter Thompson as Madison Avenue's Steel Magnolia climbs aboard.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-09"
"17345","Key Rates","THE MARKETS","Business","1999-03-09"
"17348","Vote at Goldman Approves Latest Plan to Offer Shares",NA,"Business","1999-03-09"
"17349","BUSINESS DIGEST",NA,"Business","1999-03-09"
"17380","Little Change In Treasuries After Rally Of Last Week","THE MARKETS: BONDS","Business","1999-03-09"
"17387","Little Change In Treasuries After Rally Of Last Week","THE MARKETS: BONDS","Business","1999-03-09"
"17400","Media That Works Changes Its Name","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-10"
"17408","Liability Lawsuits May Continue to Pursue Both Operations","END OF AN EMPIRE: THE LEGAL ASPECTS","Business","1999-03-10"
"17420","Accounting Is Questioned In Lawsuit Against iVillage",NA,"Business","1999-03-10"
"17434","Nissan Plans To Pay Off Unit's Debts",NA,"Business","1999-03-10"
"17439","A New Sony: The Walkman Goes Digital","INTERNATIONAL BUSINESS","Technology; Business","1999-03-10"
"17446","THE MARKETS: Market Place -- Smoke-Free Snacks; RJR Nabisco's Spinoff Plan Takes a 180-Degree Turn",NA,"Business","1999-03-10"
"17466","THE MARKETS: CURRENCIES",NA,"Business","1999-03-10"
"17467","John Atwood, Aviation Executive, Dies at 94",NA,"Business; Obituaries","1999-03-10"
"17469","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-10"
"17479","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-10"
"17495","Search Firm Executive Rejoins Field",NA,"Business","1999-03-10"
"17506","French Bank Seeks to Buy 2 Big Rivals",NA,"Business","1999-03-10"
"17510","BUSINESS DIGEST",NA,"Business","1999-03-10"
"17514","This Company Is a Customer That Bankers Love to Help","END OF AN EMPIRE: THE FEES","Business","1999-03-10"
"17516","Fluor to Cut 5,000 Jobs and Reorganize Operations",NA,"Business","1999-03-10"
"17526","Writing the Last Chapter of 'Barbarians at the Gate'","END OF AN EMPIRE: THE HISTORY","Business","1999-03-10"
"17541","THE MARKETS: COMMODITIES",NA,"Business","1999-03-10"
"17550","Financier Stays Under The Radar","END OF AN EMPIRE: THE ICAHN FACTOR","Business","1999-03-10"
"17551","NBC Moves To Sell Goods To Its Viewers","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-10"
"17562","COMPANY BRIEFS",NA,"Business","1999-03-10"
"17565","Royal Ahold in Deal to Acquire Pathmark Stores",NA,"Business","1999-03-10"
"17585","Microsoft Appears Unlikely To Settle Its Antitrust Case",NA,"Technology; Business","1999-03-10"
"17587","RJR NABISCO SPLITS TOBACCO VENTURES AND FOOD BUSINESS","END OF AN EMPIRE: THE OVERVIEW","Front Page; Business","1999-03-10"
"17589","Gannett's USA Today Names New Editor","THE MEDIA BUSINESS","Business","1999-03-10"
"17593","Key Rates","THE MARKETS","Business","1999-03-10"
"17596","6 Finalists Named In Review by Lowe's","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-10"
"17608","Remy Amerique And Blum Split","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-10"
"17617","2 Big French Banks Rebuff $37 Billion Takeover Offer","INTERNATIONAL BUSINESS","Business","1999-03-11"
"17619","DaimlerChrysler Abandons Talks About Buying Control of Nissan","INTERNATIONAL BUSINESS","Business","1999-03-11"
"17635","Economic Scene; Despite Gains, Some Have Doubts",NA,"Business","1999-03-11"
"17645","Levi Strauss adds dashes of youth and sensuality to Dockers.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-11"
"17646","Telecom Italia Board Meets on Strategy to Thwart Olivetti Bid","INTERNATIONAL BUSINESS","Technology; Business","1999-03-11"
"17658","4 to Compete For Cheese Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-11"
"17672","Microsoft Lawyer's Assessment of Trial: Not to Worry",NA,"Technology; Business","1999-03-11"
"17681","BUSINESS DIGEST",NA,"Business","1999-03-11"
"17694","Sears Settles Suit on Raising Of Its Credit Card Rates",NA,"Business","1999-03-11"
"17702","Decisions Made On Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-11"
"17709","Treasuries Sag As Other Debt Markets Swell","THE MARKETS: BONDS","Business","1999-03-11"
"17721","THE MARKETS: COMMODITIES",NA,"Business","1999-03-11"
"17722","Wondering What It Will Take to Get Nissan a Mate","INTERNATIONAL BUSINESS","Business","1999-03-11"
"17729","Few in Japan See Bargain In Price of Tobacco Deal","INTERNATIONAL BUSINESS","Business","1999-03-11"
"17740","3Com-Microsoft Venture to Develop PC Products",NA,"Technology; Business","1999-03-11"
"17756","THE MARKETS: Market Place; Latest DuPont Formula Turns One Company Into Two Stocks",NA,"Business","1999-03-11"
"17757","A Food Fight: Nabisco Is Seen As Hot Target",NA,"Business","1999-03-11"
"17768","Charles J. Elia, Retired Business Writer, 72",NA,"Business; Obituaries","1999-03-11"
"17776","Bank Chief Vows to Curb Brazilian Debt","INTERNATIONAL BUSINESS","Business","1999-03-11"
"17781","COMPANY BRIEFS",NA,"Business","1999-03-11"
"17790","Key Rates","THE MARKETS","Business","1999-03-11"
"17807","The Land of the Rising Outlook; Public Spending May Have Reversed Japan's Downturn",NA,"Business","1999-03-11"
"17810","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-11"
"17832","People","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-11"
"17836","William Wrigley, 66, the Chief Of His Family's Gum Empire",NA,"Business; Obituaries","1999-03-12"
"17849","Dow Surges 124.60 as It Flirts With 10,000 Mark","THE MARKETS: STOCKS & BONDS","Business","1999-03-12"
"17865","UAL Said to Be Near Choice Of New Chief",NA,"Business","1999-03-12"
"17876","A Mixed Verdict on Big European Mergers","INTERNATIONAL BUSINESS","Technology; Business","1999-03-12"
"17886","Fighting RJR, Icahn Demands That It Spin Off Nabisco Stake",NA,"Business","1999-03-12"
"17899","THE MARKETS: COMMODITIES",NA,"Business","1999-03-12"
"17911","COMPANY BRIEFS",NA,"Business","1999-03-12"
"17914","Snoopy and the 'Peanuts' gang will no longer be Metropolitan Life's main representatives.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-12"
"17927","THE MARKETS: Market Place; As Jones Apparel and Nine West plan nuptials, some investors already want an annulment.",NA,"Business","1999-03-12"
"17950","M. R. Shugrue, 58, Who Tried to Save Airlines",NA,"Business; Obituaries","1999-03-12"
"17967","Oil Ministers Study Export Cuts to Aid Prices","INTERNATIONAL BUSINESS","Business","1999-03-12"
"17970","Investment Banks Must Soothe Asian Sensibilities",NA,"Business","1999-03-12"
"17978","Oracle Reports Slower-Than-Expected Sales",NA,"Business","1999-03-12"
"17996","Colt's Best Defense; In Difficult Times, a Gun Maker Tries to Counterattack",NA,"Business","1999-03-12"
"18010","BMW Charts a New Course Much Like the Old One",NA,"Business","1999-03-12"
"18019","True North Selects Bell as New Chief","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-12"
"18023","Nike Critic Praises Gains in Air Quality at Vietnam Factory",NA,"Business","1999-03-12"
"18046","Key Rates","THE MARKETS","Business","1999-03-12"
"18056","Chip Maker's Loss Is Below Expectations",NA,"Business","1999-03-12"
"18060","Shares of Nissan Plunge and Its Credit Rating Follows Suit",NA,"Business","1999-03-12"
"18062","BUSINESS DIGEST",NA,"Business","1999-03-12"
"18064","European Ministers Outline Reduction in Farm Subsidies","INTERNATIONAL BUSINESS","Business","1999-03-12"
"18077","THE MARKETS: COMMODITIES",NA,"Business","1999-03-13"
"18091","BUSINESS DIGEST",NA,"Business","1999-03-13"
"18098","El Paso Energy Is Near Deal To Buy Sonat for $3.3 Billion",NA,"Business","1999-03-13"
"18099","Two Prominent Law Firms Call Off a Proposed Merger",NA,"Business","1999-03-13"
"18106","THE MARKETS: CURRENCIES",NA,"Business","1999-03-13"
"18111","5 Airlines Raise Fares; Others Hold Off",NA,"Business","1999-03-13"
"18114","Key Rates","THE MARKETS","Business","1999-03-13"
"18124","Bankers Trust Investigation Narrows Focus",NA,"Business","1999-03-13"
"18130","Icahn Names His Own Board In Fight for Control of RJR",NA,"Business","1999-03-13"
"18137","DuPont Having Discussions With Pioneer",NA,"Business","1999-03-13"
"18148","Caterpillar Says Its Profits Will Be Below Expectations",NA,"Business","1999-03-13"
"18150","Justice Dept. Inquiry on Moody's Is Over, With No Charges Filed",NA,"Business","1999-03-13"
"18162","Japan Signaling Its Intention To Keep Nissan Motor Going",NA,"Business","1999-03-13"
"18192","Oil Is Rising, but Inflation Seems to Be in Check",NA,"Business","1999-03-13"
"18193","Japan Says Its Economy Shrank For Record 5th Straight Quarter","INTERNATIONAL BUSINESS","Business","1999-03-13"
"18205","Oil Producers Agree to Trim Output to Help Bolster Prices",NA,"Front Page; Business","1999-03-13"
"18210","How Green Is Your Gridiron?; Redskins Bid Shows How Costly the Game Has Become",NA,"Business","1999-03-13"
"18222","COMPANY BRIEFS",NA,"Business","1999-03-13"
"18260","Business; Is Bentley Hiding a Grin Behind Its Stiff Upper Lip?",NA,"Business","1999-03-14"
"18269","A Dark Side of Prosperity","BUSINESS: ECONOMIC VIEW","Business","1999-03-14"
"18288","Private Sector; What Was That Take On the RJR Cycle?",NA,"Business","1999-03-14"
"18298","Why Smoke (Still) Gets In Their Eyes","MARKET INSIGHT","Business","1999-03-14"
"18305","The Dow Soars. The Market Snores.","MARKET WATCH","Business","1999-03-14"
"18357","Resources For Taxpayers","PERSONAL BUSINESS","Technology; Business; Books","1999-03-14"
"18370","Let's Get Serious",NA,"Business","1999-03-14"
"18372","Signature Not Required (But the Tax Is Still Due)","PERSONAL BUSINESS","Technology; Business","1999-03-14"
"18401","As an Entertainment Play, Liberty Is a Variety Show","INVESTING","Business","1999-03-14"
"18403","Fidelity Opts Out Of New S.& P. Rankings","INVESTING: FUNDS WATCH","Business","1999-03-14"
"18411","The Bottom Line",NA,"Business; Opinion","1999-03-14"
"18431","From a Coffin Maker, the Final Accessory","BUSINESS","Business","1999-03-14"
"18467","No Place Like Home",NA,"Business; Opinion","1999-03-14"
"18487","Resurgence of a Grime Fighter",NA,"Business","1999-03-14"
"18490","My Bonus Is Smaller Than Yours","WORKING","Business","1999-03-14"
"18494","INVESTING WITH: William V. Fries; Thornburg Value Fund",NA,"Business","1999-03-14"
"18513","When Downsizing Moves Up the Ladder","PERSONL BUSINESS: DIARY","Business","1999-03-14"
"18556","Putting Evolution On Fast-Forward","BUSINESS: DIARY","Technology; Business","1999-03-14"
"18572","Well, Just 124 Points Shy of 10,000","DATABANK: MARCH 8-12","Business","1999-03-14"
"18588","IN MY... BRIEFCASE: JIM TRECKER",NA,"Business","1999-03-14"
"18607","Private Sector; A Journalist's Juicy Reward",NA,"Business","1999-03-14"
"18617","The Euro's Fickle Fingers Foil Many a Plan","PORTFOLIOS, ETC.","Business","1999-03-14"
"18621","As Tough As, Well, Netting a Butterfly","INVESTING","Technology; Business","1999-03-14"
"18671","Private Sector; Warburg's Big Wager",NA,"Business","1999-03-14"
"18674","Two Approaches To Tax Resentment","OFF THE SHELF","Business; Books","1999-03-14"
"18675","A Goodbye To the Weight Of Leveraging","INVESTING","Business","1999-03-14"
"18695","Giving in North Carolina","PERSONL BUSINESS: DIARY","Business","1999-03-14"
"18713","Private Sector; Restoring the Junk Bond King",NA,"Business","1999-03-14"
"18721","Living for the Weekend","BUSINESS: DIARY","Business","1999-03-14"
"18750","Among Stock Funds, Small Is Beautiful","INVESTING: FUNDS WATCH","Business","1999-03-14"
"18765","Motorola Invests In Home-Network Studies","COMPRESSED DATA","Technology; Business","1999-03-15"
"18777","The Celebrity Author Who Sat and Wrote","MEDIA TALK","Business; Books","1999-03-15"
"18778","2 Big Boston Banks In $16 Billion Union",NA,"Front Page; Business","1999-03-15"
"18782","Dragon Systems Delays Initial Public Offering",NA,"Business","1999-03-15"
"18783","The Weather Channel's High-Profit Center","MEDIA","Business","1999-03-15"
"18785","Swindles Start to Flourish on Worries Over Year 2000 Problems",NA,"Technology; Business","1999-03-15"
"18790","BUSINESS DIGEST",NA,"Business","1999-03-15"
"18792","Dividend Meetings",NA,"Business","1999-03-15"
"18800","Irate Boston Media Fault '60 Minutes' For Nanny Report","MEDIA TALK","Business","1999-03-15"
"18801","Economic Calendar",NA,"Business","1999-03-15"
"18817","Former Official in Bankers Trust Fraud Case Claims a Set-Up",NA,"Business","1999-03-15"
"18819","Investing Success Breeds Unlikely Troubles","TECHNOLOGY","Technology; Business","1999-03-15"
"18823","Talk Radio Copes With Life After Lewinsky","MEDIA","Business","1999-03-15"
"18826","A Writer With a Past Turns to Advertising","MEDIA TALK","Business","1999-03-15"
"18829","Accounts","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-15"
"18831","MacManus Consolidates P.& G.'s Account","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA","Business","1999-03-15"
"18837","Taking the Fish Market Into Cyberspace","COMPRESSED DATA","Technology; Business","1999-03-15"
"18846","An imaginary pitchwoman steps out from her home territory, the pages of Reader's Digest.","THE MEDIA BUSINESS: ADVERTISING","Business","1999-03-15"
"18848","Microsoft's Counterattack To Focus on Rivals' Linkup",NA,"Technology; Business","1999-03-15"
"18851","Fleet Financial to Buy BankBoston in $16 Billion Stock Deal",NA,"Business","1999-03-15"
"18859","Vanity Fair's Star Quality; Editor Celebrates Hollywood and Advertisers Applaud",NA,"Movies; Business","1999-03-15"
"18862","Equity and Convertible Debt Offerings Set",NA,"Business","1999-03-15"
"18863","Pocket Paperbacks Are Losing Readers To Hardcover Sales",NA,"Front Page; Business; Books","1999-03-15"
"18876","More women gain credit as inventors, and some move well beyond household problem-solving.","PATENTS","Technology; Business","1999-03-15"
"18877","BUSINESS DIGEST",NA,"Business","1999-03-15"
"18881","Talk Media Names A Financial Officer",NA,"Business","1999-03-15"
"18890","Today's Bill Sale Is Sole Auction Set by Treasury This Week",NA,"Business","1999-03-15"
"18891","From Celebrity Doctor, Medical Advice on Line","COMPRESSED DATA","Technology; Health; Business","1999-03-15"
